filename,order,species,class
coraciiformes_coracias_cyanogaster_00077.jpg,Coraciiformes,Coracias Cyanogaster,Coracias Cyanogaster
strigiformes_otus_scops_00047.jpg,Strigiformes,Otus Scops,Otus Scops
piciformes_dendrocopos_medius_00049.jpg,Piciformes,Dendrocopos Medius,Dendrocopos Medius
procellariiformes_calonectris_diomedea_00038.jpg,Procellariiformes,Calonectris Diomedea,Calonectris Diomedea
passeriformes_zosterops_erythropleurus_00030.jpg,Passeriformes,Zosterops Erythropleurus,Zosterops sp.
caprimulgiformes_caprimulgus_climacurus_00103.jpg,Caprimulgiformes,Caprimulgus Climacurus,Caprimulgus Climacurus
passeriformes_saxicola_caprata_00010.jpg,Passeriformes,Saxicola Caprata,Saxicola sp.
anseriformes_branta_bernicla_00017.jpg,Anseriformes,Branta Bernicla,Branta sp.
accipitriformes_buteo_lagopus_00019.jpg,Accipitriformes,Buteo Lagopus,Buteo sp.
anseriformes_melanitta_nigra_00023.jpg,Anseriformes,Melanitta Nigra,Melanitta Nigra
passeriformes_pycnonotus_barbatus_00041.jpg,Passeriformes,Pycnonotus Barbatus,Pycnonotus Barbatus
passeriformes_chloebia_gouldiae_00013.jpg,Passeriformes,Chloebia Gouldiae,Estrildidae
passeriformes_tangara_cyanicollis_00005.jpg,Passeriformes,Tangara Cyanicollis,Thraupidae
anseriformes_melanitta_nigra_00017.jpg,Anseriformes,Melanitta Nigra,Melanitta Nigra
passeriformes_coracina_novaehollandiae_00023.jpg,Passeriformes,Coracina Novaehollandiae,Campephagidae
strigiformes_tyto_alba_00134.jpg,Strigiformes,Tyto Alba,Tyto Alba
passeriformes_perisoreus_canadensis_00013.jpg,Passeriformes,Perisoreus Canadensis,Corvidae
strigiformes_strix_aluco_00033.jpg,Strigiformes,Strix Aluco,Strix Aluco
strigiformes_athene_noctua_00003.jpg,Strigiformes,Athene Noctua,Athene Noctua
charadriiformes_larus_crassirostris_00115.jpg,Charadriiformes,Larus Crassirostris,Larus Crassirostris
charadriiformes_numenius_phaeopus_00029.jpg,Charadriiformes,Numenius Phaeopus,Numenius Phaeopus
charadriiformes_larus_canus_00145.jpg,Charadriiformes,Larus Canus,Larus Canus
passeriformes_paroaria_coronata_00006.jpg,Passeriformes,Paroaria Coronata,Thraupidae
passeriformes_carduelis_carduelis_00071.jpg,Passeriformes,Carduelis Carduelis,Carduelis Carduelis
accipitriformes_buteo_augur_00013.jpg,Accipitriformes,Buteo Augur,Buteo sp.
accipitriformes_accipiter_nisus_00124.jpg,Accipitriformes,Accipiter Nisus,Accipiter Nisus
charadriiformes_calidris_canutus_00176.jpg,Charadriiformes,Calidris Canutus,Calidris Canutus
passeriformes_sitta_canadensis_00009.jpg,Passeriformes,Sitta Canadensis,Sitta sp.
passeriformes_chloebia_gouldiae_00018.jpg,Passeriformes,Chloebia Gouldiae,Estrildidae
accipitriformes_circus_cyaneus_00153.jpg,Accipitriformes,Circus Cyaneus,Circus Cyaneus
passeriformes_chloris_chloris_00064.jpg,Passeriformes,Chloris Chloris,Chloris Chloris
passeriformes_monticola_gularis_00003.jpg,Passeriformes,Monticola Gularis,Muscicapidae
anseriformes_callonetta_leucophrys_00062.jpg,Anseriformes,Callonetta Leucophrys,Callonetta Leucophrys
passeriformes_acanthis_flammea_00018.jpg,Passeriformes,Acanthis Flammea,Fringillidae
charadriiformes_calidris_melanotos_00006.jpg,Charadriiformes,Calidris Melanotos,Calidris sp.
passeriformes_acrocephalus_palustris_00069.jpg,Passeriformes,Acrocephalus Palustris,Acrocephalus Palustris
anseriformes_aix_galericulata_00009.jpg,Anseriformes,Aix Galericulata,Aix Galericulata
anseriformes_anas_platyrhynchos_00152.jpg,Anseriformes,Anas Platyrhynchos,Anas Platyrhynchos
accipitriformes_accipiter_gentilis_00242.jpg,Accipitriformes,Accipiter Gentilis,Accipiter Gentilis
anseriformes_anser_albifrons_00082.jpg,Anseriformes,Anser Albifrons,Anser Albifrons
charadriiformes_larus_crassirostris_00064.jpg,Charadriiformes,Larus Crassirostris,Larus Crassirostris
charadriiformes_tringa_totanus_00053.jpg,Charadriiformes,Tringa Totanus,Tringa Totanus
passeriformes_chloris_monguilloti_00008.jpg,Passeriformes,Chloris Monguilloti,Fringillidae
passeriformes_lanius_collurio_00025.jpg,Passeriformes,Lanius Collurio,Lanius Collurio
passeriformes_sitta_neumayer_00001.jpg,Passeriformes,Sitta Neumayer,Sitta sp.
gruiformes_otis_tarda_00001.jpg,Gruiformes,Otis Tarda,Otis Tarda
anseriformes_polysticta_stelleri_00022.jpg,Anseriformes,Polysticta Stelleri,Anatidae
passeriformes_garrulus_glandarius_00045.jpg,Passeriformes,Garrulus Glandarius,Garrulus Glandarius
strigiformes_asio_otus_00260.jpg,Strigiformes,Asio Otus,Asio Otus
accipitriformes_accipiter_gentilis_00195.jpg,Accipitriformes,Accipiter Gentilis,Accipiter Gentilis
charadriiformes_haematopus_ostralegus_00297.jpg,Charadriiformes,Haematopus Ostralegus,Haematopus Ostralegus
anseriformes_callonetta_leucophrys_00020.jpg,Anseriformes,Callonetta Leucophrys,Callonetta Leucophrys
anseriformes_aythya_ferina_00089.jpg,Anseriformes,Aythya Ferina,Aythya Ferina
passeriformes_phylloscopus_collybita_00079.jpg,Passeriformes,Phylloscopus Collybita,Phylloscopus Collybita
galliformes_bambusicola_thoracicus_00011.jpg,Galliformes,Bambusicola Thoracicus,Phasianidae
passeriformes_aegithalos_caudatus_00057.jpg,Passeriformes,Aegithalos Caudatus,Aegithalos Caudatus
passeriformes_paroaria_coronata_00019.jpg,Passeriformes,Paroaria Coronata,Thraupidae
anseriformes_anas_crecca_00169.jpg,Anseriformes,Anas Crecca,Anas Crecca
ciconiiformes_botaurus_stellaris_00011.jpg,Ciconiiformes,Botaurus Stellaris,Botaurus Stellaris
columbiformes_treron_sieboldii_00033.jpg,Columbiformes,Treron Sieboldii,Treron Sieboldii
passeriformes_garrulus_glandarius_00294.jpg,Passeriformes,Garrulus Glandarius,Garrulus Glandarius
caprimulgiformes_chordeiles_minor_00066.jpg,Caprimulgiformes,Chordeiles Minor,Chordeiles Minor
anseriformes_mergus_merganser_00020.jpg,Anseriformes,Mergus Merganser,Mergus Merganser
accipitriformes_haliaeetus_albicilla_00023.jpg,Accipitriformes,Haliaeetus Albicilla,Haliaeetus Albicilla
anseriformes_anser_caerulescens_00030.jpg,Anseriformes,Anser Caerulescens,Anser Caerulescens
passeriformes_acridotheres_tristis_00018.jpg,Passeriformes,Acridotheres Tristis,Sturnidae
passeriformes_acrocephalus_scirpaceus_00003.jpg,Passeriformes,Acrocephalus Scirpaceus,Acrocephalus Scirpaceus
charadriiformes_charadrius_hiaticula_00103.jpg,Charadriiformes,Charadrius Hiaticula,Charadrius Hiaticula
accipitriformes_haliaeetus_albicilla_00036.jpg,Accipitriformes,Haliaeetus Albicilla,Haliaeetus Albicilla
passeriformes_phylloscopus_collybita_00078.jpg,Passeriformes,Phylloscopus Collybita,Phylloscopus Collybita
strigiformes_athene_noctua_00129.jpg,Strigiformes,Athene Noctua,Athene Noctua
strigiformes_tyto_alba_00152.jpg,Strigiformes,Tyto Alba,Tyto Alba
passeriformes_tangara_episcopus_00018.jpg,Passeriformes,Tangara Episcopus,Thraupidae
charadriiformes_charadrius_dubius_00059.jpg,Charadriiformes,Charadrius Dubius,Charadrius Dubius
accipitriformes_accipiter_nisus_00039.jpg,Accipitriformes,Accipiter Nisus,Accipiter Nisus
passeriformes_poephila_acuticauda_00004.jpg,Passeriformes,Poephila Acuticauda,Estrildidae
ciconiiformes_nycticorax_nycticorax_00014.jpg,Ciconiiformes,Nycticorax Nycticorax,Ardeidae
passeriformes_sitta_canadensis_00007.jpg,Passeriformes,Sitta Canadensis,Sitta sp.
passeriformes_acanthis_flammea_00008.jpg,Passeriformes,Acanthis Flammea,Fringillidae
passeriformes_setophaga_petechia_00001.jpg,Passeriformes,Setophaga Petechia,Setophaga sp.
charadriiformes_numenius_arquata_00079.jpg,Charadriiformes,Numenius Arquata,Numenius Arquata
anseriformes_cygnus_buccinator_00019.jpg,Anseriformes,Cygnus Buccinator,Cygnus sp.
anseriformes_tadorna_variegata_00017.jpg,Anseriformes,Tadorna Variegata,Tadorna sp.
passeriformes_monticola_solitarius_00011.jpg,Passeriformes,Monticola Solitarius,Monticola Solitarius
passeriformes_phylloscopus_collybita_00012.jpg,Passeriformes,Phylloscopus Collybita,Phylloscopus Collybita
passeriformes_saxicola_rubicola_00012.jpg,Passeriformes,Saxicola Rubicola,Saxicola sp.
strigiformes_asio_otus_00257.jpg,Strigiformes,Asio Otus,Asio Otus
passeriformes_turdus_philomelos_00057.jpg,Passeriformes,Turdus Philomelos,Turdus Philomelos
strigiformes_tyto_alba_00007.jpg,Strigiformes,Tyto Alba,Tyto Alba
accipitriformes_milvus_milvus_00104.jpg,Accipitriformes,Milvus Milvus,Milvus Milvus
passeriformes_anthus_pratensis_00030.jpg,Passeriformes,Anthus Pratensis,Motacillidae
charadriiformes_alle_alle_00048.jpg,Charadriiformes,Alle Alle,Alle Alle
apodiformes_apus_apus_00087.jpg,Apodiformes,Apus Apus,Apus Apus
anseriformes_somateria_spectabilis_00022.jpg,Anseriformes,Somateria Spectabilis,Somateria sp.
charadriiformes_actitis_hypoleucos_00048.jpg,Charadriiformes,Actitis Hypoleucos,Actitis Hypoleucos
anseriformes_aix_sponsa_00075.jpg,Anseriformes,Aix Sponsa,Aix Sponsa
anseriformes_aythya_fuligula_00036.jpg,Anseriformes,Aythya Fuligula,Aythya Fuligula
anseriformes_bucephala_islandica_00007.jpg,Anseriformes,Bucephala Islandica,Bucephala sp.
charadriiformes_actitis_hypoleucos_00120.jpg,Charadriiformes,Actitis Hypoleucos,Actitis Hypoleucos
ciconiiformes_botaurus_stellaris_00182.jpg,Ciconiiformes,Botaurus Stellaris,Botaurus Stellaris
passeriformes_phoenicurus_auroreus_00016.jpg,Passeriformes,Phoenicurus Auroreus,Phoenicurus sp.
galliformes_perdix_perdix_00054.jpg,Galliformes,Perdix Perdix,Perdix Perdix
passeriformes_acrocephalus_schoenobaenus_00001.jpg,Passeriformes,Acrocephalus Schoenobaenus,Acrocephalus Schoenobaenus
strigiformes_tyto_alba_00049.jpg,Strigiformes,Tyto Alba,Tyto Alba
charadriiformes_larus_canus_00127.jpg,Charadriiformes,Larus Canus,Larus Canus
passeriformes_monticola_solitarius_00042.jpg,Passeriformes,Monticola Solitarius,Monticola Solitarius
charadriiformes_larus_canus_00081.jpg,Charadriiformes,Larus Canus,Larus Canus
anseriformes_aythya_americana_00010.jpg,Anseriformes,Aythya Americana,Aythya sp.
gruiformes_otis_tarda_00037.jpg,Gruiformes,Otis Tarda,Otis Tarda
anseriformes_netta_rufina_00023.jpg,Anseriformes,Netta Rufina,Anatidae
passeriformes_garrulus_glandarius_00005.jpg,Passeriformes,Garrulus Glandarius,Garrulus Glandarius
accipitriformes_accipiter_nisus_00201.jpg,Accipitriformes,Accipiter Nisus,Accipiter Nisus
accipitriformes_buteo_rufinus_00065.jpg,Accipitriformes,Buteo Rufinus,Buteo Rufinus
passeriformes_acrocephalus_scirpaceus_00078.jpg,Passeriformes,Acrocephalus Scirpaceus,Acrocephalus Scirpaceus
accipitriformes_accipiter_gentilis_00177.jpg,Accipitriformes,Accipiter Gentilis,Accipiter Gentilis
accipitriformes_accipiter_gentilis_00236.jpg,Accipitriformes,Accipiter Gentilis,Accipiter Gentilis
caprimulgiformes_caprimulgus_europaeus_00170.jpg,Caprimulgiformes,Caprimulgus Europaeus,Caprimulgus Europaeus
accipitriformes_circus_aeruginosus_00103.jpg,Accipitriformes,Circus Aeruginosus,Circus Aeruginosus
anseriformes_tadorna_tadorna_00004.jpg,Anseriformes,Tadorna Tadorna,Tadorna sp.
caprimulgiformes_caprimulgus_ruficollis_00027.jpg,Caprimulgiformes,Caprimulgus Ruficollis,Caprimulgus Ruficollis
passeriformes_acrocephalus_palustris_00064.jpg,Passeriformes,Acrocephalus Palustris,Acrocephalus Palustris
phoenicopteriformes_phoenicopterus_roseus_00052.jpg,Phoenicopteriformes,Phoenicopterus Roseus,Phoenicopterus Roseus
charadriiformes_tringa_nebularia_00016.jpg,Charadriiformes,Tringa Nebularia,Tringa sp.
bucerotiformes_tockus_erythrorhynchus_00027.jpg,Bucerotiformes,Tockus Erythrorhynchus,Tockus Erythrorhynchus
passeriformes_pyrrhocorax_pyrrhocorax_00003.jpg,Passeriformes,Pyrrhocorax Pyrrhocorax,Corvidae
columbiformes_treron_sieboldii_00001.jpg,Columbiformes,Treron Sieboldii,Treron Sieboldii
anseriformes_aythya_marila_00014.jpg,Anseriformes,Aythya Marila,Aythya Marila
charadriiformes_larus_fuscus_00193.jpg,Charadriiformes,Larus Fuscus,Larus Fuscus
passeriformes_cyanocorax_melanocyaneus_00006.jpg,Passeriformes,Cyanocorax Melanocyaneus,Corvidae
anseriformes_anas_zonorhyncha_00032.jpg,Anseriformes,Anas Zonorhyncha,Anas Zonorhyncha
passeriformes_acrocephalus_scirpaceus_00150.jpg,Passeriformes,Acrocephalus Scirpaceus,Acrocephalus Scirpaceus
charadriiformes_hydrocoloeus_minutus_00041.jpg,Charadriiformes,Hydrocoloeus Minutus,Hydrocoloeus Minutus
passeriformes_chloebia_gouldiae_00012.jpg,Passeriformes,Chloebia Gouldiae,Estrildidae
accipitriformes_buteo_rufinus_00082.jpg,Accipitriformes,Buteo Rufinus,Buteo Rufinus
anseriformes_branta_bernicla_00025.jpg,Anseriformes,Branta Bernicla,Branta sp.
passeriformes_certhia_familiaris_00013.jpg,Passeriformes,Certhia Familiaris,Certhia sp.
anseriformes_anser_canagicus_00014.jpg,Anseriformes,Anser Canagicus,Anser Canagicus
accipitriformes_gypaetus_barbatus_00001.jpg,Accipitriformes,Gypaetus Barbatus,Accipitridae
ciconiiformes_ciconia_ciconia_00042.jpg,Ciconiiformes,Ciconia Ciconia,Ciconia Ciconia
passeriformes_tangara_cyanicollis_00007.jpg,Passeriformes,Tangara Cyanicollis,Thraupidae
passeriformes_chloris_chloris_00022.jpg,Passeriformes,Chloris Chloris,Chloris Chloris
anseriformes_callonetta_leucophrys_00063.jpg,Anseriformes,Callonetta Leucophrys,Callonetta Leucophrys
apodiformes_archilochus_colubris_00004.jpg,Apodiformes,Archilochus Colubris,Trochilidae
strigiformes_athene_noctua_00153.jpg,Strigiformes,Athene Noctua,Athene Noctua
anseriformes_mergus_merganser_00028.jpg,Anseriformes,Mergus Merganser,Mergus Merganser
passeriformes_carduelis_carduelis_00297.jpg,Passeriformes,Carduelis Carduelis,Carduelis Carduelis
anseriformes_anas_poecilorhyncha_00020.jpg,Anseriformes,Anas Poecilorhyncha,Anatidae
passeriformes_garrulus_glandarius_00150.jpg,Passeriformes,Garrulus Glandarius,Garrulus Glandarius
charadriiformes_numenius_arquata_00054.jpg,Charadriiformes,Numenius Arquata,Numenius Arquata
charadriiformes_pluvialis_squatarola_00154.jpg,Charadriiformes,Pluvialis Squatarola,Pluvialis Squatarola
caprimulgiformes_chordeiles_minor_00013.jpg,Caprimulgiformes,Chordeiles Minor,Chordeiles Minor
charadriiformes_rostratula_benghalensis_00048.jpg,Charadriiformes,Rostratula Benghalensis,Rostratula Benghalensis
anseriformes_anas_crecca_00035.jpg,Anseriformes,Anas Crecca,Anas Crecca
gruiformes_crex_crex_00060.jpg,Gruiformes,Crex Crex,Crex Crex
passeriformes_cyanocitta_cristata_00014.jpg,Passeriformes,Cyanocitta Cristata,Corvidae
passeriformes_chloris_chloris_00004.jpg,Passeriformes,Chloris Chloris,Chloris Chloris
phoenicopteriformes_phoenicopterus_roseus_00112.jpg,Phoenicopteriformes,Phoenicopterus Roseus,Phoenicopterus Roseus
passeriformes_acrocephalus_schoenobaenus_00096.jpg,Passeriformes,Acrocephalus Schoenobaenus,Acrocephalus Schoenobaenus
anseriformes_anas_poecilorhyncha_00032.jpg,Anseriformes,Anas Poecilorhyncha,Anatidae
charadriiformes_calidris_melanotos_00029.jpg,Charadriiformes,Calidris Melanotos,Calidris sp.
anseriformes_aythya_valisineria_00050.jpg,Anseriformes,Aythya Valisineria,Aythya Valisineria
passeriformes_cossypha_albicapillus_00043.jpg,Passeriformes,Cossypha Albicapillus,Muscicapidae
apodiformes_apus_apus_00157.jpg,Apodiformes,Apus Apus,Apus Apus
strigiformes_otus_scops_00041.jpg,Strigiformes,Otus Scops,Otus Scops
accipitriformes_buteo_buteo_00038.jpg,Accipitriformes,Buteo Buteo,Buteo Buteo
piciformes_picus_viridis_00105.jpg,Piciformes,Picus Viridis,Picus Viridis
strigiformes_strix_uralensis_00015.jpg,Strigiformes,Strix Uralensis,Strigidae
accipitriformes_accipiter_gentilis_00265.jpg,Accipitriformes,Accipiter Gentilis,Accipiter Gentilis
passeriformes_hirundo_rustica_00003.jpg,Passeriformes,Hirundo Rustica,Hirundo Rustica
ciconiiformes_ciconia_ciconia_00050.jpg,Ciconiiformes,Ciconia Ciconia,Ciconia Ciconia
piciformes_picus_canus_00049.jpg,Piciformes,Picus Canus,Picus Canus
galliformes_polyplectron_schleiermacheri_00058.jpg,Galliformes,Polyplectron Schleiermacheri,Polyplectron Schleiermacheri
passeriformes_certhia_brachydactyla_00004.jpg,Passeriformes,Certhia Brachydactyla,Certhia sp.
anseriformes_tadorna_tadorna_00018.jpg,Anseriformes,Tadorna Tadorna,Tadorna sp.
passeriformes_perisoreus_canadensis_00014.jpg,Passeriformes,Perisoreus Canadensis,Corvidae
columbiformes_zenaida_macroura_00005.jpg,Columbiformes,Zenaida Macroura,Columbidae
piciformes_dendrocopos_major_00131.jpg,Piciformes,Dendrocopos Major,Dendrocopos Major
passeriformes_acrocephalus_scirpaceus_00075.jpg,Passeriformes,Acrocephalus Scirpaceus,Acrocephalus Scirpaceus
passeriformes_prunella_modularis_00007.jpg,Passeriformes,Prunella Modularis,Prunella Modularis
gruiformes_aramides_cajaneus_00019.jpg,Gruiformes,Aramides Cajaneus,Rallidae
columbiformes_columba_palumbus_00009.jpg,Columbiformes,Columba Palumbus,Columba Palumbus
charadriiformes_charadrius_hiaticula_00033.jpg,Charadriiformes,Charadrius Hiaticula,Charadrius Hiaticula
ciconiiformes_ciconia_nigra_00019.jpg,Ciconiiformes,Ciconia Nigra,Ciconia Nigra
charadriiformes_larus_crassirostris_00106.jpg,Charadriiformes,Larus Crassirostris,Larus Crassirostris
charadriiformes_alca_torda_00089.jpg,Charadriiformes,Alca Torda,Alca Torda
passeriformes_phoenicurus_ochruros_00057.jpg,Passeriformes,Phoenicurus Ochruros,Phoenicurus Ochruros
piciformes_picus_viridis_00061.jpg,Piciformes,Picus Viridis,Picus Viridis
passeriformes_setophaga_tigrina_00016.jpg,Passeriformes,Setophaga Tigrina,Setophaga sp.
psittaciformes_agapornis_lilianae_00007.jpg,Psittaciformes,Agapornis Lilianae,Psittaculidae
charadriiformes_larus_delawarensis_00022.jpg,Charadriiformes,Larus Delawarensis,Laridae
anseriformes_anser_albifrons_00046.jpg,Anseriformes,Anser Albifrons,Anser Albifrons
passeriformes_garrulus_glandarius_00204.jpg,Passeriformes,Garrulus Glandarius,Garrulus Glandarius
charadriiformes_calidris_minuta_00005.jpg,Charadriiformes,Calidris Minuta,Calidris Minuta
anseriformes_mareca_strepera_00029.jpg,Anseriformes,Mareca Strepera,Mareca Strepera
anseriformes_mergellus_albellus_00067.jpg,Anseriformes,Mergellus Albellus,Mergellus Albellus
charadriiformes_calidris_alpina_00184.jpg,Charadriiformes,Calidris Alpina,Calidris Alpina
passeriformes_melanocorypha_calandra_00008.jpg,Passeriformes,Melanocorypha Calandra,Alaudidae
passeriformes_garrulus_glandarius_00210.jpg,Passeriformes,Garrulus Glandarius,Garrulus Glandarius
charadriiformes_tringa_totanus_00096.jpg,Charadriiformes,Tringa Totanus,Tringa Totanus
columbiformes_phaps_elegans_00006.jpg,Columbiformes,Phaps Elegans,Phaps Elegans
charadriiformes_haematopus_ostralegus_00221.jpg,Charadriiformes,Haematopus Ostralegus,Haematopus Ostralegus
strigiformes_athene_noctua_00134.jpg,Strigiformes,Athene Noctua,Athene Noctua
anseriformes_aythya_fuligula_00004.jpg,Anseriformes,Aythya Fuligula,Aythya Fuligula
apodiformes_selasphorus_rufus_00007.jpg,Apodiformes,Selasphorus Rufus,Trochilidae
columbiformes_phaps_elegans_00046.jpg,Columbiformes,Phaps Elegans,Phaps Elegans
caprimulgiformes_chordeiles_minor_00064.jpg,Caprimulgiformes,Chordeiles Minor,Chordeiles Minor
passeriformes_bombycilla_garrulus_00023.jpg,Passeriformes,Bombycilla Garrulus,Bombycilla Garrulus
passeriformes_serinus_alario_00007.jpg,Passeriformes,Serinus Alario,Serinus sp.
passeriformes_regulus_regulus_00042.jpg,Passeriformes,Regulus Regulus,Regulus Regulus
anseriformes_anas_crecca_00130.jpg,Anseriformes,Anas Crecca,Anas Crecca
charadriiformes_charadrius_hiaticula_00027.jpg,Charadriiformes,Charadrius Hiaticula,Charadrius Hiaticula
strigiformes_asio_flammeus_00027.jpg,Strigiformes,Asio Flammeus,Asio Flammeus
anseriformes_mergellus_albellus_00081.jpg,Anseriformes,Mergellus Albellus,Mergellus Albellus
passeriformes_carduelis_carduelis_00242.jpg,Passeriformes,Carduelis Carduelis,Carduelis Carduelis
accipitriformes_accipiter_gentilis_00048.jpg,Accipitriformes,Accipiter Gentilis,Accipiter Gentilis
psittaciformes_amazona_ochrocephala_00055.jpg,Psittaciformes,Amazona Ochrocephala,Amazona Ochrocephala
caprimulgiformes_chordeiles_minor_00009.jpg,Caprimulgiformes,Chordeiles Minor,Chordeiles Minor
passeriformes_acanthis_flammea_00001.jpg,Passeriformes,Acanthis Flammea,Fringillidae
apodiformes_archilochus_colubris_00011.jpg,Apodiformes,Archilochus Colubris,Trochilidae
accipitriformes_accipiter_gentilis_00034.jpg,Accipitriformes,Accipiter Gentilis,Accipiter Gentilis
anseriformes_aythya_ferina_00041.jpg,Anseriformes,Aythya Ferina,Aythya Ferina
passeriformes_acrocephalus_scirpaceus_00125.jpg,Passeriformes,Acrocephalus Scirpaceus,Acrocephalus Scirpaceus
charadriiformes_calidris_canutus_00089.jpg,Charadriiformes,Calidris Canutus,Calidris Canutus
gaviiformes_gavia_adamsii_00032.jpg,Gaviiformes,Gavia Adamsii,Gavia Adamsii
passeriformes_acrocephalus_schoenobaenus_00046.jpg,Passeriformes,Acrocephalus Schoenobaenus,Acrocephalus Schoenobaenus
strigiformes_athene_noctua_00005.jpg,Strigiformes,Athene Noctua,Athene Noctua
charadriiformes_charadrius_dubius_00119.jpg,Charadriiformes,Charadrius Dubius,Charadrius Dubius
